side_length,matchup,round,actor,actor_policy,action_index,candidate_action_type,candidate_target,candidate_source,candidate_field_type,tunnel_score,normal_baseline,opportunity_cost,chosen,reasons
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_entrance,"(3, -1)",,,0.2614,1.1615,0.9001,F,resource_fit:0.1146|tunnel_access_gain:0.0500|enemy_tunnel_threat:0.0088|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9001
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-3, 1)","(-2, 0)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-2, -1)","(-2, 0)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-2, 1)","(-2, 0)",,0.1762,1.1615,0.9853,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9853
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-1, -1)","(-2, 0)",,0.1762,1.1615,0.9853,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9853
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-1, 0)","(-2, 0)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-3, 1)","(-2, 1)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-3, 2)","(-2, 1)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-2, 0)","(-2, 1)",,0.1762,1.1615,0.9853,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9853
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-2, 2)","(-2, 1)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-1, 0)","(-2, 1)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-1, 1)","(-2, 1)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-2, -1)","(-1, -1)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-2, 0)","(-1, -1)",,0.1762,1.1615,0.9853,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9853
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-1, -2)","(-1, -1)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-1, 0)","(-1, -1)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(0, -2)","(-1, -1)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(0, -1)","(-1, -1)",,0.1762,1.1615,0.9853,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9853
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-1, -1)","(0, -1)",,0.1762,1.1615,0.9853,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9853
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(-1, 0)","(0, -1)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(0, -2)","(0, -1)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(0, 0)","(0, -1)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(1, -2)","(0, -1)",,0.1762,1.1615,0.9853,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9853
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(1, -1)","(0, -1)",,0.1762,1.1615,0.9853,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9853
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(0, -2)","(1, -2)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(0, -1)","(1, -2)",,0.1762,1.1615,0.9853,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9853
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(1, -3)","(1, -2)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(1, -1)","(1, -2)",,0.1762,1.1615,0.9853,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9853
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(2, -3)","(1, -2)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(2, -2)","(1, -2)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(0, -1)","(1, -1)",,0.1762,1.1615,0.9853,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9853
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(0, 0)","(1, -1)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(1, -2)","(1, -1)",,0.1762,1.1615,0.9853,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9853
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(1, 0)","(1, -1)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(2, -2)","(1, -1)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,tunnel_extend,"(2, -1)","(1, -1)",,0.2346,1.1615,0.9269,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0132|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0880|opportunity_cost:-0.9269
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,2,wait,,,,0.0,1.1615,1.1615,F,opportunity_cost:-1.1615
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_entrance,"(-2, -1)",,,0.4012,1.7201,1.319,F,resource_fit:0.1146|tunnel_access_gain:0.2000|enemy_tunnel_threat:0.0083|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.3190
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_entrance,"(-1, -2)",,,0.3512,1.7201,1.369,F,resource_fit:0.1146|tunnel_access_gain:0.1500|enemy_tunnel_threat:0.0083|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.3690
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_entrance,"(0, -2)",,,0.4512,1.7201,1.269,F,resource_fit:0.1146|tunnel_access_gain:0.2500|enemy_tunnel_threat:0.0083|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.2690
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_entrance,"(0, 0)",,,0.3012,1.7201,1.419,F,resource_fit:0.1146|tunnel_access_gain:0.1000|enemy_tunnel_threat:0.0083|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4190
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_entrance,"(2, -3)",,,0.4012,1.7201,1.319,F,resource_fit:0.1146|tunnel_access_gain:0.2000|enemy_tunnel_threat:0.0083|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.3190
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_entrance,"(2, -2)",,,0.4512,1.7201,1.269,F,resource_fit:0.1146|tunnel_access_gain:0.2500|enemy_tunnel_threat:0.0083|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.2690
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_entrance,"(3, -3)",,,0.3512,1.7201,1.369,F,resource_fit:0.1146|tunnel_access_gain:0.1500|enemy_tunnel_threat:0.0083|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.3690
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_entrance,"(3, -2)",,,0.3512,1.7201,1.369,F,resource_fit:0.1146|tunnel_access_gain:0.1500|enemy_tunnel_threat:0.0083|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.3690
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_entrance,"(3, -1)",,,0.3012,1.7201,1.419,F,resource_fit:0.1146|tunnel_access_gain:0.1000|enemy_tunnel_threat:0.0083|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4190
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-3, 1)","(-2, 0)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-2, -1)","(-2, 0)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-2, 1)","(-2, 0)",,0.1658,1.7201,1.5544,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.5544
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-1, -1)","(-2, 0)",,0.1658,1.7201,1.5544,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.5544
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-1, 0)","(-2, 0)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-3, 1)","(-2, 1)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-3, 2)","(-2, 1)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-2, 0)","(-2, 1)",,0.1658,1.7201,1.5544,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.5544
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-2, 2)","(-2, 1)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-1, 0)","(-2, 1)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-1, 1)","(-2, 1)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-2, -1)","(-1, -1)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-2, 0)","(-1, -1)",,0.1658,1.7201,1.5544,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.5544
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-1, -2)","(-1, -1)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-1, 0)","(-1, -1)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(0, -2)","(-1, -1)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(0, -1)","(-1, -1)",,0.1658,1.7201,1.5544,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.5544
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-1, -1)","(0, -1)",,0.1658,1.7201,1.5544,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.5544
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(-1, 0)","(0, -1)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(0, -2)","(0, -1)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(0, 0)","(0, -1)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(1, -2)","(0, -1)",,0.1658,1.7201,1.5544,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.5544
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(1, -1)","(0, -1)",,0.1658,1.7201,1.5544,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.5544
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(0, -2)","(1, -2)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(0, -1)","(1, -2)",,0.1658,1.7201,1.5544,F,resource_fit:0.1000|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.5544
4,utility_tunneler_vs_utility_balancer,17,player,utility_tunneler,3,tunnel_extend,"(1, -3)","(1, -2)",,0.2241,1.7201,1.496,F,resource_fit:0.1000|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0125|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0783|opportunity_cost:-1.4960
